"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년(남)","1학년(여)","2학년(남)","2학년(여)","3학년(남)","3학년(여)","특수학급(남)","특수학급(여)","순회학급(남)","순회학급(여)","계(남)","계(여)","총계"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001781","동로중학교","03","공립","N","","3","3","3","2","5","5","0","0","0","0","11","10","21"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001782","마성중학교","03","공립","N","","2","3","5","1","5","3","0","0","0","0","12","7","19"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001783","문경서중학교","03","공립","N","","17","11","15","12","11","20","2","0","0","0","45","43","88"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001784","문경여자중학교","03","공립","N","","0","169","0","168","0","166","0","6","0","0","0","509","509"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001785","문경중학교","03","공립","N","","85","0","89","0","94","0","10","0","0","0","278","0","278"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001786","산북중학교","03","공립","N","","3","1","5","3","3","3","0","0","0","0","11","7","18"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001787","산양중학교","03","공립","N","","4","5","4","3","4","6","0","0","0","0","12","14","26"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001789","점촌중학교","03","사립","N","","89","0","93","0","99","0","0","0","0","0","281","0","281"
"경상북도교육청","경상북도봉화교육지원청","경상북도 봉화군","S150001906","물야중학교","03","공립","N","","2","1","1","1","2","4","0","0","0","0","5","6","11"
"경상북도교육청","경상북도봉화교육지원청","경상북도 봉화군","S150001909","봉화중학교","03","공립","N","","50","46","47","35","38","37","4","2","0","0","139","120","259"
"경상북도교육청","경상북도봉화교육지원청","경상북도 봉화군","S150001913","석포중학교","03","공립","N","","11","9","7","4","9","4","0","0","0","0","27","17","44"
"경상북도교육청","경상북도봉화교육지원청","경상북도 봉화군","S150001914","소천중학교","03","공립","N","","1","2","3","0","1","1","0","0","0","0","5","3","8"
"경상북도교육청","경상북도봉화교육지원청","경상북도 봉화군","S150001917","춘양중학교","03","공립","N","","3","4","8","2","6","4","0","0","0","0","17","10","27"
"경상북도교육청","경상북도봉화교육지원청","경상북도 봉화군","S150001918","춘양중학교서벽분교장","03","공립","N","","2","3","1","2","1","1","0","0","0","0","4","6","10"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002021","낙동중학교","03","공립","N","","0","3","0","2","0","2","0","0","0","0","0","7","7"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002022","낙운중학교","03","공립","N","","8","7","6","8","7","3","0","0","0","0","21","18","39"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002023","남산중학교","03","사립","N","","130","0","119","0","123","0","0","0","0","0","372","0","372"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002024","내서중학교","03","공립","N","","9","6","12","4","11","8","0","0","0","0","32","18","50"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002025","모서중학교","03","공립","N","","7","5","4","3","4","4","0","0","0","0","15","12","27"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002028","상주여자중학교","03","공립","N","","0","110","0","124","0","128","0","4","0","0","0","366","366"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002029","상주중학교","03","공립","N","","120","0","119","0","118","0","8","0","0","0","365","0","365"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002030","상지여자중학교","03","사립","N","","0","28","0","20","0","37","0","0","0","0","0","85","85"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002031","성신여자중학교","03","사립","N","","0","110","0","123","0","127","0","0","0","0","0","360","360"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002032","용운중학교","03","사립","N","","3","4","3","1","7","3","1","0","0","0","14","8","22"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002033","은척중학교","03","공립","N","","4","1","1","4","1","1","0","0","0","0","6","6","12"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002036","중모중학교","03","공립","N","","1","5","6","8","5","9","0","0","0","0","12","22","34"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002037","청리중학교","03","공립","N","","5","1","10","5","4","3","6","0","0","0","25","9","34"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002038","함창중학교","03","사립","N","","43","0","50","0","53","0","3","0","0","0","149","0","149"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002039","화동중학교","03","공립","N","","7","3","5","4","4","2","0","0","0","0","16","9","25"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002040","화령중학교","03","공립","N","","10","5","7","8","13","6","0","0","0","0","30","19","49"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002041","화북중학교","03","공립","N","","3","4","3","2","3","2","0","0","0","0","9","8","17"
"경상북도교육청","경상북도성주교육지원청","경상북도 성주군","S150002196","성주중학교가천분교장","03","공립","N","","5","2","2","0","4","1","0","0","0","0","11","3","14"
"경상북도교육청","경상북도성주교육지원청","경상북도 성주군","S150002197","명인중학교","03","사립","N","","4","1","5","3","8","4","0","2","0","0","17","10","27"
"경상북도교육청","경상북도성주교육지원청","경상북도 성주군","S150002198","벽진중학교","03","공립","N","","2","3","2","2","2","6","0","1","0","0","6","12","18"
"경상북도교육청","경상북도성주교육지원청","경상북도 성주군","S150002200","성주여자중학교","03","사립","N","","0","82","0","75","0","66","0","2","0","0","0","225","225"
"경상북도교육청","경상북도성주교육지원청","경상북도 성주군","S150002201","성주중학교","03","공립","N","","56","0","74","0","80","0","6","0","0","0","216","0","216"
"경상북도교육청","경상북도성주교육지원청","경상북도 성주군","S150002202","수륜중학교","03","사립","N","","1","5","8","9","6","0","0","2","0","0","15","16","31"
"경상북도교육청","경상북도성주교육지원청","경상북도 성주군","S150002203","용암중학교","03","공립","N","","1","2","7","1","1","1","1","0","0","0","10","4","14"
"경상북도교육청","경상북도성주교육지원청","경상북도 성주군","S150002204","초전중학교","03","공립","N","","8","4","13","6","12","6","0","0","0","0","33","16","49"
"경상북도교육청","경상북도안동교육지원청","경상북도 안동시","S150002269","경덕중학교","03","사립","N","","151","0","149","0","155","0","0","0","0","0","455","0","455"
"경상북도교육청","경상북도안동교육지원청","경상북도 안동시","S150002270","경안여자중학교","03","사립","N","","0","155","0","148","0","155","0","0","0","0","0","458","458"
"경상북도교육청","경상북도안동교육지원청","경상북도 안동시","S150002271","경안중학교","03","사립","N","","150","0","152","0","151","0","0","0","0","0","453","0","453"
"경상북도교육청","경상북도안동교육지원청","경상북도 안동시","S150002272","길안중학교","03","공립","N","","3","2","5","7","5","1","0","0","0","0","13","10","23"
"경상북도교육청","경상북도안동교육지원청","경상북도 안동시","S150002273","길주중학교","03","공립","N","","133","84","101","90","119","111","4","3","0","0","357","288","645"
"경상북도교육청","경상북도안동교육지원청","경상북도 안동시","S150002277","복주여자중학교","03","공립","N","","0","147","0","144","0","156","0","9","0","0","0","456","456"
"경상북도교육청","경상북도안동교육지원청","경상북도 안동시","S150002278","북후중학교","03","공립","N","","5","3","4","0","4","4","0","0","0","0","13","7","20"
"경상북도교육청","경상북도안동교육지원청","경상북도 안동시","S150002280","안동여자중학교","03","공립","N","","0","151","0","146","0","154","0","0","0","0","0","451","451"
